CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
786,95,14,301948,5,0,1,888711,0,0,1,1,0
796,83,11,917225,6,1,0,2331383,0,1,0,0,1
250,70,20,361032,3,0,0,547826,0,0,1,0,1
699,75,0,738148,1,0,0,2730543,0,1,0,1,0
920,48,14,127861,5,1,0,228404,1,0,0,1,0
314,70,16,626105,5,0,1,2713082,0,0,1,1,0
330,32,12,759849,6,0,0,1614244,0,1,0,1,0
711,99,15,692226,4,1,0,246476,0,0,1,1,0
466,63,13,50654,1,1,0,1414496,0,1,0,1,0
636,95,0,190372,1,0,0,620144,0,0,1,1,0
226,45,11,911938,1,1,1,1805126,0,0,1,1,0
200,89,0,915153,4,0,0,1591139,0,1,0,0,1
323,24,4,571034,6,1,0,2087897,1,0,0,1,0
879,54,1,765314,4,1,0,2999407,1,0,0,1,0
385,99,2,693992,6,1,1,2343325,1,0,0,0,1
899,53,8,818842,1,0,1,768622,0,1,0,1,0
598,59,12,173096,2,0,0,2990363,0,1,0,1,0
466,99,16,675924,3,1,1,32253,0,0,1,0,1
966,91,7,179954,5,1,1,1098992,0,1,0,0,1
771,29,5,859570,1,0,0,488420,0,0,1,1,0
292,27,2,634334,6,0,0,2476965,1,0,0,0,1
460,91,2,328748,2,1,1,166548,0,0,1,0,1
272,88,16,695212,4,1,1,453609,1,0,0,0,1
379,52,17,335352,1,1,0,1693597,0,1,0,0,1
756,66,11,325374,3,1,1,454062,1,0,0,1,0
241,88,17,507933,3,0,1,1092092,0,0,1,0,1
291,98,11,666533,6,0,0,1727891,1,0,0,1,0
429,85,11,393732,2,1,1,1465195,1,0,0,0,1
421,39,7,334887,6,1,1,2512294,1,0,0,0,1
944,42,10,203201,1,0,0,2852399,0,1,0,1,0
528,96,20,48193,5,1,1,2866675,0,1,0,0,1
703,51,5,813127,5,1,0,1619468,0,0,1,1,0
547,51,10,113971,2,0,0,2696574,0,0,1,1,0
594,77,12,317901,4,0,0,238735,0,0,1,0,1
856,53,18,402525,1,0,0,402180,0,0,1,1,0
662,61,9,875110,5,1,1,1269806,0,1,0,0,1
369,51,1,100212,6,1,1,2801992,1,0,0,1,0
587,46,15,406475,1,0,1,2994129,0,1,0,1,0
859,32,4,67640,2,1,1,995599,1,0,0,1,0
975,37,8,18559,5,0,0,2615714,0,1,0,0,1
958,76,17,277670,3,1,1,1082210,1,0,0,1,0
675,67,2,64484,6,1,0,352642,1,0,0,1,0
995,54,14,450852,5,1,0,1170106,0,1,0,1,0
620,69,16,121220,3,1,0,1663725,1,0,0,1,0
231,78,10,3491,1,1,1,1865662,1,0,0,0,1
740,67,7,356115,5,0,0,1057578,1,0,0,1,0
722,46,15,460234,3,1,0,680308,0,0,1,1,0
481,90,17,342757,4,1,1,1251829,0,0,1,1,0
250,90,15,592899,4,1,1,1820707,1,0,0,1,0
849,98,4,21783,1,0,1,2208573,0,1,0,0,1
527,90,3,455778,1,1,1,160928,0,0,1,0,1
962,41,15,658516,1,0,1,273240,1,0,0,1,0
375,88,12,750538,3,0,1,864724,0,1,0,0,1
881,37,11,288304,4,0,1,1401022,0,0,1,0,1
509,30,5,576875,1,0,1,1320937,0,1,0,1,0
804,78,14,288107,3,0,1,1127563,1,0,0,1,0
757,38,1,797256,2,1,1,933503,1,0,0,0,1
834,34,7,731107,4,1,1,1233496,1,0,0,1,0
694,92,5,568374,6,1,0,410898,0,0,1,0,1
225,50,13,742729,3,1,0,2363977,1,0,0,0,1
841,37,13,775980,3,1,0,710303,0,1,0,1,0
517,47,3,806008,3,1,0,2531434,1,0,0,0,1
345,83,5,163761,4,0,1,665138,1,0,0,0,1
377,43,17,940019,4,0,0,2029154,0,1,0,1,0
436,77,6,948278,3,0,0,1926845,0,1,0,1,0
310,93,20,638532,4,0,0,421298,0,0,1,1,0
281,34,8,380399,1,0,1,2488590,0,0,1,1,0
675,78,0,250772,1,0,1,971018,0,0,1,1,0
417,38,12,86013,5,0,1,2845904,1,0,0,0,1
246,88,8,599764,4,1,0,1894711,0,0,1,0,1
289,61,17,514265,6,1,1,2091068,1,0,0,1,0
631,58,2,473218,5,1,1,54487,0,0,1,1,0
964,74,1,835632,5,0,0,2903068,0,0,1,0,1
421,45,14,617930,6,1,1,1103646,1,0,0,0,1
668,87,12,567678,5,1,0,1627149,0,0,1,1,0
702,48,4,85859,1,1,1,796584,0,1,0,0,1
436,33,18,32511,5,1,0,937690,0,0,1,0,1
544,87,16,911920,4,1,0,2637646,1,0,0,0,1
875,62,8,803369,5,1,0,1217754,1,0,0,0,1
347,80,10,306188,6,1,0,536765,0,0,1,0,1
337,89,0,406516,3,0,1,629330,0,0,1,1,0
740,31,5,383939,5,1,0,1975148,0,0,1,1,0
676,49,18,155143,3,0,0,353018,0,1,0,0,1
559,33,5,667768,5,1,0,2483226,0,1,0,1,0
611,35,16,540660,3,1,1,425629,1,0,0,1,0
725,76,11,774301,2,0,0,476442,1,0,0,0,1
573,32,14,169213,6,0,0,1451012,1,0,0,0,1
909,36,5,261150,3,0,0,1583056,0,0,1,1,0
764,51,3,572263,2,1,0,1175068,0,0,1,0,1
214,20,4,27591,3,0,0,312309,0,0,1,1,0
568,18,13,877266,3,1,0,970831,1,0,0,0,1
464,76,4,517534,3,0,1,1074784,1,0,0,0,1
641,62,18,413731,6,0,0,2681800,1,0,0,0,1
893,82,17,764682,3,1,0,1073768,0,0,1,0,1
807,76,14,264756,4,0,0,338371,0,0,1,0,1
760,68,15,959823,6,0,1,486324,0,0,1,1,0
486,97,18,719815,2,1,0,1956913,1,0,0,1,0
265,83,8,140230,3,1,1,1948785,0,1,0,1,0
881,68,15,809378,1,0,1,387798,0,1,0,0,1
797,99,6,208978,1,1,0,1198516,1,0,0,0,1
731,56,11,384171,5,0,1,1349335,0,1,0,1,0
875,41,12,612526,6,0,0,2148037,1,0,0,0,1
629,67,10,272375,6,0,0,371340,0,0,1,0,1
434,92,2,464127,3,1,1,1380479,0,0,1,0,1
940,62,12,604377,3,1,0,641712,0,0,1,1,0
897,69,14,997970,4,0,0,2879041,0,0,1,0,1
998,99,3,678748,1,0,1,2404600,1,0,0,0,1
494,33,20,28759,1,1,0,1589346,1,0,0,0,1
536,46,6,587557,2,1,1,1362014,0,0,1,0,1
700,63,1,681189,6,1,0,1028054,0,1,0,1,0
355,39,13,499957,4,1,0,1719450,1,0,0,1,0
951,18,7,894438,5,1,0,2651604,0,0,1,0,1
512,31,8,474487,6,0,0,131173,1,0,0,1,0
346,87,13,203537,3,1,0,2313425,0,0,1,0,1
299,36,13,635375,6,1,1,1360918,1,0,0,1,0
547,84,12,704741,1,1,0,431079,0,0,1,1,0
777,65,13,44177,4,0,1,1889915,0,0,1,0,1
787,96,11,121362,1,1,0,2754669,0,0,1,0,1
698,26,2,79082,6,1,0,1244012,1,0,0,1,0
411,19,15,68301,2,1,1,993075,0,1,0,1,0
419,72,11,834565,4,1,0,2009995,0,0,1,0,1
476,30,19,878936,6,1,0,1615509,0,1,0,0,1
269,87,17,220670,5,0,1,376820,1,0,0,1,0
666,34,9,436040,1,1,1,1228364,0,0,1,1,0
330,93,11,393244,5,1,1,738810,1,0,0,1,0
382,47,0,117663,4,0,0,2576460,0,1,0,0,1
952,74,20,535554,4,0,1,1182551,1,0,0,1,0
225,91,9,456896,5,0,0,1568764,0,0,1,1,0
326,51,2,746818,4,0,1,2199376,0,1,0,1,0
377,18,17,213194,1,1,1,2630671,1,0,0,0,1
217,67,7,978979,5,1,1,1096724,1,0,0,0,1
914,30,15,336254,6,0,1,1587714,0,1,0,1,0
708,89,10,284602,5,0,1,1468612,1,0,0,1,0
648,69,16,442101,4,0,1,2386863,0,1,0,1,0
333,84,4,39642,5,0,0,698952,0,1,0,1,0
375,68,6,542986,4,1,1,1305332,0,0,1,1,0
653,68,19,983091,2,1,1,1632594,1,0,0,0,1
814,58,7,131011,3,0,1,1397457,0,0,1,0,1
865,86,4,656809,5,1,1,373626,0,1,0,0,1
747,92,18,623675,1,1,1,2933151,1,0,0,1,0
689,19,3,661295,6,1,0,1494169,1,0,0,1,0
769,82,3,229709,6,1,1,592462,0,1,0,1,0
541,49,15,687109,6,1,1,1795752,0,0,1,1,0
296,92,8,451629,5,0,1,207106,1,0,0,0,1
218,20,18,637010,5,1,1,1969680,0,0,1,1,0
951,91,1,305365,4,1,1,2969599,1,0,0,1,0
991,60,12,673383,3,0,1,1850571,0,0,1,1,0
747,68,5,32068,2,0,1,378909,0,0,1,1,0
843,59,2,603378,4,0,1,1182706,0,0,1,1,0
397,73,9,844277,6,0,0,1835063,1,0,0,0,1
551,60,8,941688,6,0,0,1165331,1,0,0,1,0
702,43,11,73360,2,0,1,131185,0,1,0,0,1
516,72,17,103197,1,0,0,1347939,0,1,0,1,0
491,81,14,639616,3,1,1,1256880,0,0,1,1,0
875,49,5,793680,1,0,0,1277624,1,0,0,0,1
727,44,0,814067,4,0,1,1329539,0,0,1,0,1
826,68,3,519777,5,1,0,2338838,1,0,0,1,0
363,43,5,592685,2,0,1,1152885,0,1,0,0,1
356,97,12,441337,2,0,0,407839,0,1,0,0,1
258,93,4,1170,3,0,0,2937955,1,0,0,0,1
365,56,11,848519,3,0,1,889118,1,0,0,0,1
991,93,9,775500,2,0,0,1637323,0,0,1,0,1
265,29,20,58509,5,0,0,291006,0,1,0,0,1
692,73,4,613201,1,0,1,1630072,0,1,0,0,1
218,35,11,136589,3,1,1,1061218,0,1,0,0,1
879,74,8,747659,5,0,1,53763,1,0,0,1,0
965,91,19,749327,4,0,1,2641112,0,0,1,1,0
822,64,11,208356,2,0,1,1971695,0,0,1,0,1
204,72,3,269157,1,0,1,1669899,0,0,1,0,1
438,53,12,585020,1,1,0,2967276,0,1,0,1,0
906,88,19,805814,4,0,1,2483933,1,0,0,1,0
875,39,10,143654,5,0,0,140764,0,1,0,0,1
471,52,20,806595,4,0,0,1228190,0,0,1,1,0
334,76,17,79343,2,1,0,2598606,1,0,0,1,0
537,96,5,993598,5,1,1,1461525,1,0,0,0,1
977,79,1,126172,6,1,0,1467074,0,1,0,0,1
394,72,14,875168,6,0,1,1022618,0,0,1,1,0
713,34,16,460924,6,1,1,2204675,0,1,0,1,0
712,60,12,289269,5,0,0,818906,1,0,0,0,1
876,30,17,807346,3,1,1,555753,0,0,1,1,0
371,94,2,292946,3,1,0,89678,0,0,1,0,1
946,49,8,738907,2,0,1,845635,0,1,0,0,1
673,38,10,14631,4,0,1,357351,0,0,1,1,0
891,30,18,587378,3,0,1,1904998,0,1,0,0,1
606,26,7,894662,5,1,1,199009,1,0,0,0,1
884,72,10,296882,5,1,0,1412861,0,0,1,0,1
761,80,7,740468,1,1,1,452578,1,0,0,1,0
469,59,19,753008,6,0,0,990973,0,0,1,1,0
960,23,19,336833,2,0,0,2173943,1,0,0,0,1
502,97,14,404595,1,1,1,2987065,0,0,1,0,1
727,19,4,240522,2,0,0,1685352,0,0,1,1,0
861,97,7,553564,1,1,1,404873,0,0,1,0,1
589,36,5,964436,2,1,1,1706039,0,0,1,1,0
381,46,14,165870,1,1,0,2542136,0,0,1,0,1
658,33,3,728862,2,1,0,2266410,0,1,0,0,1
489,53,10,581895,2,0,0,2924183,0,0,1,1,0
466,23,6,28623,3,1,0,2438791,0,1,0,1,0
219,90,17,407522,3,0,1,194542,0,0,1,0,1
520,35,7,298959,5,0,1,1418634,0,0,1,1,0
358,47,9,553562,3,0,0,2593703,1,0,0,1,0
905,81,11,121720,1,1,1,99229,1,0,0,0,1
625,77,7,352536,4,1,1,2587393,1,0,0,1,0
230,47,13,580067,3,0,1,2897307,1,0,0,1,0
658,59,16,238592,4,0,1,2909232,0,0,1,1,0
569,57,0,477604,6,0,0,167171,1,0,0,0,1
959,37,13,549508,3,0,1,671977,1,0,0,0,1
719,84,10,808684,6,1,1,2054169,0,1,0,0,1
658,95,16,480926,2,0,0,1808792,0,0,1,0,1
527,65,18,690937,5,0,1,1495249,0,1,0,0,1
432,40,1,720292,6,1,1,2887609,0,0,1,0,1
601,65,2,657282,4,0,1,122701,0,1,0,1,0
259,58,7,67653,6,1,0,1109512,0,0,1,0,1
458,36,3,321442,1,1,0,1125027,0,1,0,0,1
824,44,19,788228,6,0,1,1525406,0,1,0,1,0
729,18,13,278176,3,0,0,2007599,1,0,0,0,1
753,52,11,402913,6,0,0,2322471,0,1,0,0,1
274,61,12,697478,5,1,1,624551,1,0,0,0,1
563,47,9,720837,3,1,1,1740082,0,0,1,0,1
989,39,8,438116,4,0,1,2844080,1,0,0,0,1
645,71,16,786842,6,0,1,1949667,0,0,1,1,0
714,89,14,512909,5,0,0,1367991,0,0,1,0,1
759,88,14,106840,2,0,1,1428029,1,0,0,1,0
713,50,4,181850,6,1,0,2001060,0,1,0,0,1
545,30,16,441709,6,0,1,2250738,1,0,0,0,1
840,45,16,922866,6,1,0,2525876,0,0,1,1,0
830,96,6,680798,6,0,1,2073042,0,0,1,1,0
878,71,14,519672,3,0,1,2986738,1,0,0,1,0
466,42,13,105853,3,1,1,2897819,0,0,1,1,0
497,89,15,103897,6,1,0,122759,0,0,1,1,0
473,35,1,144416,2,1,0,1284582,0,0,1,1,0
266,48,2,731869,5,0,0,854678,1,0,0,1,0
677,29,17,566984,5,1,1,2460397,0,0,1,1,0
222,94,14,73285,2,0,0,366573,1,0,0,1,0
707,64,0,942798,4,0,1,861750,0,1,0,0,1
426,41,2,975003,6,1,1,833670,0,1,0,0,1
701,82,11,965506,5,0,1,2281118,0,1,0,1,0
617,80,20,26610,6,0,0,311375,0,1,0,1,0
929,53,15,793603,4,1,1,682399,0,1,0,1,0
301,70,2,339261,5,1,0,1130302,0,0,1,1,0
444,35,10,833514,3,1,0,809461,0,0,1,0,1
609,24,0,751644,5,1,1,442947,0,1,0,1,0
559,20,15,468662,5,0,0,159823,1,0,0,1,0
746,77,6,151531,6,0,0,1066104,0,1,0,0,1
880,50,8,943547,1,1,1,2816728,0,0,1,1,0
941,46,15,636815,3,1,1,230792,1,0,0,0,1
805,50,4,187220,4,0,1,2164272,0,1,0,1,0
386,79,9,552522,4,1,0,2644932,0,1,0,1,0
930,25,12,937512,5,1,0,297852,0,1,0,0,1
773,34,2,738091,3,1,0,2340917,1,0,0,1,0
535,54,20,782495,3,1,1,2604033,0,1,0,0,1
441,32,14,338201,4,1,1,1871406,0,0,1,0,1
401,98,3,116104,5,0,1,1828759,1,0,0,0,1
470,85,4,749214,1,0,1,1254542,0,0,1,1,0
715,20,5,815017,6,1,0,2284804,0,0,1,1,0
964,87,17,650606,3,0,1,1066941,0,0,1,1,0
202,90,18,356154,1,1,0,1488271,1,0,0,1,0
545,98,1,223806,6,0,0,998358,1,0,0,1,0
817,55,5,482526,3,1,0,2430702,0,0,1,1,0
554,67,13,760701,4,1,1,2568982,0,0,1,0,1
885,35,7,230705,2,1,0,985488,1,0,0,1,0
373,26,16,612795,5,0,0,2959842,0,0,1,0,1
369,34,2,565614,2,1,1,2675221,1,0,0,1,0
632,23,10,272329,1,0,1,1658933,0,0,1,1,0
502,84,20,263383,6,0,0,466257,1,0,0,0,1
632,33,15,856754,2,1,0,1470818,0,0,1,0,1
437,78,0,456248,3,0,0,413049,1,0,0,1,0
292,92,8,537634,1,0,0,2213282,1,0,0,1,0
651,28,1,823457,5,1,1,2142418,0,0,1,0,1
436,42,9,78949,5,1,1,1913992,1,0,0,1,0
500,50,7,237995,4,0,0,59818,1,0,0,1,0
477,62,0,883195,5,1,0,1255157,0,1,0,0,1
269,51,5,803188,2,0,1,1780352,1,0,0,0,1
869,91,8,137637,2,1,0,2588949,0,0,1,0,1
364,40,1,327826,5,0,0,2941671,0,1,0,1,0
200,38,13,608742,4,1,1,2180190,1,0,0,0,1
968,50,13,326625,1,0,0,413601,1,0,0,0,1
769,52,13,196810,4,1,1,488552,0,0,1,1,0
248,94,20,160284,5,0,1,842235,1,0,0,0,1
926,41,15,156222,1,1,1,295829,0,0,1,0,1
242,69,0,226163,1,0,1,1434501,0,0,1,1,0
422,44,1,136466,4,0,0,649616,0,1,0,1,0
937,67,13,20551,3,1,1,742671,1,0,0,1,0
556,74,1,167974,6,1,0,1749230,1,0,0,1,0
799,89,11,120370,1,1,0,1016399,0,0,1,1,0
366,31,1,681034,3,0,0,2281531,1,0,0,1,0
541,39,9,147252,1,0,1,2569013,0,1,0,1,0
350,80,6,768470,1,0,0,1044530,1,0,0,1,0
570,86,8,99878,4,0,1,1818601,1,0,0,0,1
445,38,1,940032,4,1,0,1414699,0,0,1,1,0
982,72,12,666507,2,1,1,368997,0,0,1,1,0
518,65,2,645713,6,0,1,767154,1,0,0,0,1
356,77,11,363997,1,1,0,134894,1,0,0,1,0
930,22,7,219052,1,1,1,2140244,0,1,0,1,0
746,87,18,686397,4,1,0,480464,1,0,0,0,1
752,70,7,245685,4,0,0,1424500,1,0,0,1,0
417,75,0,548948,5,1,0,2583503,1,0,0,1,0
726,70,13,645482,2,0,0,11252,1,0,0,0,1
251,72,16,146359,3,1,0,1787334,0,1,0,0,1
460,27,15,846147,4,1,1,916034,1,0,0,0,1
342,63,16,564656,6,0,0,1743480,0,1,0,0,1
290,68,7,210388,3,0,0,2887524,1,0,0,0,1
856,39,14,711432,5,1,0,2663679,0,1,0,0,1
508,44,15,387178,3,1,0,1343187,1,0,0,0,1
861,77,4,786400,6,0,1,343602,1,0,0,1,0
924,61,5,62395,6,0,0,2533679,0,0,1,1,0
784,93,20,58403,1,0,1,1580928,1,0,0,1,0
627,41,3,789333,3,0,1,1227564,1,0,0,1,0
534,39,9,802508,2,0,0,1841828,0,0,1,0,1
635,32,13,97687,6,1,1,1653957,0,0,1,1,0
983,98,4,534972,6,0,1,1019503,1,0,0,0,1
778,64,13,443135,4,0,1,2358529,0,0,1,1,0
601,92,15,572309,4,1,1,1605999,0,0,1,0,1
480,45,12,272067,1,1,1,1136613,0,0,1,0,1
770,22,8,903504,2,0,0,1727848,0,0,1,0,1
631,74,20,398119,4,1,0,763005,0,0,1,0,1
551,83,10,25375,2,0,1,853944,0,0,1,0,1
325,62,14,27872,4,0,0,1294630,1,0,0,0,1
740,76,3,763470,4,1,1,2890889,0,0,1,0,1
963,46,4,171530,6,1,0,1031955,0,0,1,0,1
266,89,10,256202,4,0,0,1264639,0,0,1,1,0
694,33,17,455213,2,0,1,2950783,1,0,0,0,1
577,39,10,270960,1,1,0,2561075,1,0,0,0,1
341,38,2,327562,3,0,1,709018,1,0,0,1,0
687,63,20,104680,1,0,0,1932320,0,0,1,0,1
887,49,12,156336,4,1,0,2528350,1,0,0,0,1
254,36,1,212750,4,1,0,574469,1,0,0,1,0
492,42,10,769119,5,0,1,23006,0,0,1,0,1
640,87,5,957713,2,1,1,554122,0,1,0,1,0
503,43,18,449743,6,1,1,2257584,0,1,0,1,0
751,88,16,980588,4,0,1,2900775,0,1,0,1,0
206,29,17,945216,5,0,0,162874,0,0,1,1,0
716,48,13,140705,6,1,0,2304851,0,0,1,0,1
489,27,0,522623,2,0,1,1259417,0,0,1,1,0
602,72,10,517993,1,0,1,2092027,0,0,1,1,0
315,99,14,43270,3,1,0,2846173,1,0,0,1,0
360,93,20,262511,5,1,1,290394,1,0,0,1,0
537,63,6,9425,1,1,1,2869347,0,0,1,0,1
805,58,13,27659,2,1,1,2210240,1,0,0,0,1
571,53,10,688095,6,1,1,2050546,1,0,0,0,1
543,83,14,494142,4,1,1,1699425,1,0,0,0,1
577,94,7,171931,2,0,0,2697330,0,0,1,0,1
645,80,12,943490,1,0,1,33203,1,0,0,0,1
907,67,2,229450,6,1,0,2132690,0,0,1,0,1
329,77,11,619217,6,0,1,302203,0,0,1,0,1
723,23,18,250311,3,1,1,785333,1,0,0,0,1
580,76,10,235104,4,0,0,1648544,0,1,0,0,1
251,65,4,985173,5,0,0,2886545,0,1,0,0,1
820,41,11,586459,4,1,0,1254527,0,0,1,0,1
748,20,20,639931,2,1,0,977785,0,1,0,0,1
391,88,6,685501,4,0,0,508354,1,0,0,1,0
385,22,15,718018,5,0,0,764657,1,0,0,1,0
348,72,14,389871,1,0,1,2698664,1,0,0,1,0
235,80,0,508259,2,1,0,1332361,1,0,0,0,1
327,62,7,630109,6,1,1,1809916,0,0,1,1,0
930,32,0,222463,6,0,0,2961287,1,0,0,0,1
243,28,17,264087,2,0,1,1264253,1,0,0,0,1
608,60,9,60424,3,1,0,263820,0,1,0,1,0
351,80,17,743705,3,0,1,1455571,0,1,0,0,1
565,82,16,206509,5,0,0,2668534,0,0,1,0,1
590,43,14,655944,5,0,1,1050007,1,0,0,1,0
739,37,12,233584,3,1,0,2968865,0,0,1,0,1
437,72,8,473978,1,1,0,792400,0,1,0,1,0
779,81,20,775293,4,0,1,668382,0,1,0,1,0
637,58,10,253644,5,1,1,2775942,0,0,1,0,1
218,27,7,686202,3,1,1,2351416,0,1,0,1,0
291,25,7,476647,4,0,1,1228840,0,0,1,0,1
239,18,20,825056,6,1,0,2010536,1,0,0,0,1
846,60,18,279496,4,1,1,1081624,1,0,0,0,1
970,18,12,777098,6,0,1,872040,0,1,0,1,0
580,93,14,86973,3,1,1,2179345,1,0,0,1,0
652,78,2,208933,1,0,0,1085051,1,0,0,0,1
806,59,17,333047,1,0,1,2414622,1,0,0,1,0
954,89,13,494143,3,0,1,2096796,0,0,1,1,0
915,54,12,747648,4,1,0,1057063,1,0,0,0,1
460,72,2,904885,1,1,1,2297035,0,0,1,1,0
511,71,0,940539,2,1,0,2058706,1,0,0,0,1
829,71,7,427683,1,0,0,2825308,1,0,0,1,0
248,40,0,31985,6,0,0,1758328,1,0,0,0,1
333,62,9,576253,3,1,1,1992198,1,0,0,1,0
566,52,19,724251,4,0,1,2567569,1,0,0,0,1
757,25,4,657112,6,0,1,2763453,1,0,0,0,1
840,77,14,468906,5,1,1,2218350,0,0,1,1,0
892,22,6,11857,2,0,1,385278,0,0,1,1,0
450,76,6,368878,4,1,0,468619,1,0,0,1,0
431,45,1,26540,5,0,1,2536860,1,0,0,1,0
769,23,8,266940,6,1,0,2592185,1,0,0,1,0
637,56,0,218326,5,0,1,1134159,0,0,1,1,0
398,86,0,517435,3,1,0,161815,1,0,0,1,0
992,69,19,219874,4,0,1,63898,0,0,1,0,1
749,99,20,601820,1,1,0,838567,1,0,0,0,1
936,63,6,708817,4,1,0,1403946,0,0,1,1,0
556,25,8,669447,2,0,1,2881742,0,0,1,1,0
863,28,11,829148,2,1,0,2242079,1,0,0,1,0
226,82,18,164435,3,1,1,2230863,1,0,0,0,1
613,68,4,294933,1,1,1,2813101,0,0,1,1,0
905,50,13,643917,5,1,0,1334162,0,0,1,0,1
556,85,16,119220,3,0,1,598690,0,0,1,1,0
235,89,10,757650,5,0,0,1437236,0,0,1,0,1
378,96,8,960188,1,0,0,705021,1,0,0,0,1
230,47,10,23613,5,1,1,2203400,1,0,0,0,1
610,55,20,227336,5,1,0,1934081,1,0,0,0,1
687,94,8,198915,2,1,0,344504,1,0,0,1,0
341,54,17,425090,2,0,1,222659,0,0,1,0,1
239,91,4,45574,1,0,1,839300,1,0,0,0,1
774,43,15,416959,4,0,1,280115,1,0,0,0,1
274,40,8,108887,5,0,1,1528044,1,0,0,0,1
473,31,10,362601,1,0,1,2774288,1,0,0,1,0
485,82,5,941212,4,0,1,2585079,0,0,1,0,1
854,47,7,428417,1,1,1,2056833,0,1,0,1,0
959,52,6,470813,1,1,1,215553,1,0,0,1,0
941,63,8,289834,2,1,0,868567,0,1,0,0,1
966,60,3,980202,5,0,0,436419,0,0,1,1,0
899,39,14,537211,3,1,1,96904,0,1,0,0,1
416,71,16,488346,3,0,0,265067,0,0,1,1,0
389,43,17,294378,3,0,1,333080,0,1,0,1,0
940,99,8,980309,4,1,1,2986013,0,0,1,0,1
943,78,17,899543,5,1,1,73468,0,0,1,1,0
253,59,0,73868,2,1,0,1462928,0,1,0,0,1
676,90,13,676467,2,0,0,71831,0,0,1,0,1
686,53,7,307959,4,0,1,2800715,1,0,0,1,0
893,76,0,282198,5,1,0,1696466,0,0,1,0,1
763,58,12,828581,4,1,1,2925677,0,0,1,0,1
627,81,16,164043,6,1,0,1275328,0,0,1,0,1
372,33,15,318521,2,0,0,1811747,0,0,1,0,1
536,96,8,313371,3,1,0,2910940,0,0,1,0,1
695,20,7,247494,1,0,1,1099849,1,0,0,1,0
258,84,20,745649,3,0,1,449934,0,0,1,1,0
544,49,18,302524,2,0,1,2037381,1,0,0,0,1
212,83,1,838088,1,1,1,2704756,0,1,0,0,1
925,29,7,369620,1,1,1,62535,0,1,0,1,0
673,55,3,192963,3,1,0,1831057,0,1,0,0,1
962,44,10,966625,1,0,1,113104,0,1,0,0,1
507,71,1,271279,1,0,0,861065,0,0,1,0,1
855,81,18,562548,5,1,1,426670,0,1,0,0,1
241,25,16,976260,5,0,1,1846827,1,0,0,0,1
451,63,8,788680,3,1,0,1789552,0,1,0,0,1
832,72,19,39662,2,0,1,1911515,1,0,0,1,0
679,91,6,388879,4,0,0,664682,1,0,0,1,0
875,90,8,243972,6,0,0,52222,0,1,0,1,0
253,57,14,795436,5,1,1,1952708,0,0,1,0,1
540,37,9,482142,4,0,0,1081528,1,0,0,1,0
384,29,13,207324,2,1,1,166550,1,0,0,1,0
360,75,10,96855,2,1,1,1327356,0,0,1,0,1
391,73,15,373244,3,0,0,916379,0,0,1,1,0
631,23,7,669501,6,0,1,506567,0,0,1,1,0
542,33,3,46423,2,0,1,2961573,1,0,0,1,0
256,37,18,581512,3,0,1,2545813,0,0,1,0,1
655,74,12,971402,1,1,1,582060,1,0,0,0,1
539,81,14,736143,2,1,0,2913917,1,0,0,1,0
358,30,13,450172,1,1,1,2589224,0,0,1,0,1
783,77,15,149933,3,0,1,1357845,0,0,1,0,1
693,28,4,973676,5,1,0,1650371,1,0,0,0,1
492,25,18,842316,1,1,0,2849693,0,0,1,0,1
806,57,12,953727,4,1,0,2591996,0,0,1,1,0
981,64,19,805541,1,1,1,2780572,0,0,1,1,0
270,51,2,202955,4,0,0,2475337,0,0,1,0,1
868,90,13,625468,3,0,0,816590,0,0,1,0,1
265,50,18,211297,2,1,1,2219764,0,0,1,0,1
463,23,5,498863,6,0,0,2210435,0,0,1,1,0
929,71,1,838291,5,0,1,144919,0,1,0,1,0
491,60,18,640669,6,1,1,1441866,0,1,0,1,0
732,40,15,668714,6,0,1,2118612,0,0,1,0,1
565,71,19,819850,3,0,1,1393685,1,0,0,0,1
873,93,10,351151,5,1,0,72936,0,0,1,1,0
411,60,0,805423,1,0,0,576713,1,0,0,0,1
251,42,14,447033,2,0,0,1812011,0,0,1,1,0
322,59,13,819527,6,0,0,483021,0,1,0,1,0
577,39,6,573083,2,0,1,2457591,0,0,1,1,0
552,47,0,428900,3,1,0,1843934,1,0,0,0,1
530,27,3,400758,5,1,0,2870105,1,0,0,1,0
565,53,15,800487,4,0,1,1416624,0,0,1,0,1
480,56,7,849641,4,1,1,2976365,0,0,1,1,0
559,91,17,873127,1,0,1,1421422,1,0,0,1,0
640,53,8,105733,5,0,0,2932436,1,0,0,0,1
915,65,0,629350,1,0,1,1187085,0,0,1,1,0
467,71,19,889519,2,0,0,2261588,0,1,0,0,1
801,48,0,692204,2,0,0,224054,0,1,0,1,0
438,62,2,203946,4,0,1,1641474,0,0,1,1,0
849,51,12,148793,3,0,0,2799733,0,0,1,1,0
311,23,18,231851,1,1,1,1213268,0,1,0,1,0
985,88,5,299429,5,0,0,1144263,0,0,1,0,1
892,83,11,463104,5,1,0,2761916,0,1,0,0,1
485,65,19,57118,1,1,1,2846106,1,0,0,1,0
663,49,4,192261,4,1,0,1441304,0,0,1,1,0
826,90,2,542937,6,0,1,242082,1,0,0,0,1
